no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,total_assets_value,debt_to_income_ratio
0.9230060330400848,-1.002638913839042,-1.015047312381726,1.4007579613903047,1.525474836016572,0.8881582553089287,-0.05961509602315036,-0.4387894413035562,2.435743309838443,1.5281117959548371,2.2739891894225313,1.4918788806526302,0.38820031637723074
0.33350433062155294,-1.002638913839042,0.9851757526982476,-0.0575663944188641,-0.27291587432871545,-0.5103710550680124,-1.1109413464753513,-0.836167270351451,-0.5615179107941867,0.4487668915347434,-0.07689232159604185,-0.20771611872573437,-0.6697762560794799
1.5125077354586167,-1.002638913839042,0.9851757526982476,0.47596690648692935,0.5655975857095781,0.8881582553089287,-1.4652557181747117,0.38653374210361,1.3603900474740642,0.5686941031369761,0.6036260105409136,0.8007785043993795,0.3037025247033892
0.33350433062155294,0.9973680316985328,-1.015047312381726,-0.44882414841644597,-0.3722135209121976,-1.209635710256483,0.5444618655626446,-1.1418425234652163,-1.0191150437151988,-0.7505052244875828,0.046838284247040944,-0.9551283774885091,0.19190780577375133
0.33350433062155294,0.9973680316985328,0.9851757526982476,0.262553586124612,0.2677046459591317,-0.8600033826622476,0.6954811059590934,-0.39293815333649135,-0.17256034781132637,0.39425452262463767,0.5108280561586014,0.09943960405348813,0.07311699332233552
0.33350433062155294,-1.002638913839042,0.9851757526982476,1.4007579613903047,1.8013016320818003,-0.16073872747377713,1.450577307941337,2.1900177354748247,1.7035878971648233,2.0187231161457886,0.9438851766093912,2.2188140912301235,0.8543950290604932
0.9230060330400848,0.9973680316985328,0.9851757526982476,-0.768944128959922,-1.023164759626136,1.237790582903164,0.12044630598800006,-1.1112749981538397,-0.42423877091788303,-0.7287002769235406,-0.44808413912529027,-0.8834587088400239,-1.6051839723374102
1.5125077354586167,-1.002638913839042,0.9851757526982476,-0.3065486015082344,-0.4384119519678524,-1.5592680378507182,0.9162015342308262,-0.3318031027137383,0.35367635504783757,-0.6087730653213079,-0.35528618474297813,-0.37665176625430674,-0.5441891089892951
0.33350433062155294,0.9973680316985328,-1.015047312381726,-0.1287041678729699,-0.4825442393382889,-0.5103710550680124,-0.42554633236839157,0.8908979097413227,-0.42423877091788303,-0.172674114040462,-0.045959670135271156,0.11479739019244926,-1.163136982849626
-0.25599737179697896,-1.002638913839042,0.9851757526982476,0.44039801975987647,0.32287000517217734,-0.8600033826622476,0.4108679221350169,0.0655747263341565,0.7426339180306979,-0.21628400916854662,0.13963623862935304,0.10967812814612889,-0.19787303671029965
0.9230060330400848,0.9973680316985328,0.9851757526982476,1.4718957348444104,0.37803536438522295,-1.5592680378507182,1.6771061685360102,2.9694896309149263,-0.17256034781132637,1.9751132210177043,1.469740251442493,2.126667374396357,-1.6265716158278263
-0.25599737179697896,0.9973680316985328,-1.015047312381726,-1.0179263360492923,-1.1445285498948363,-0.8600033826622476,0.7012895382820337,-0.8667347956628275,-1.1106344702994013,-0.903139857435879,-0.8502086081153093,-1.1035869768318,-1.3579107893091718
-0.8454990742155108,0.9973680316985328,-1.015047312381726,-0.8400819024140278,-0.7804371790887352,0.8881582553089287,0.5270365685938236,-0.836167270351451,-0.30983948768763003,-0.7723101720516252,-0.88114125957608,-0.857862398608422,0.015244546230620411
-1.4350007766340427,-1.002638913839042,-1.015047312381726,-0.44882414841644597,-0.041221365633923826,-0.16073872747377713,-1.2213015606112176,-0.24010052677960875,0.17063750187943272,-0.6196755391033291,-0.10782497305681256,-0.3510554560227049,1.5168822523472352
-1.4350007766340427,0.9973680316985328,-1.015047312381726,0.04914026576229459,-0.3280812335417611,0.8881582553089287,1.0614123423043345,-0.3776543906808031,-0.6759171940244397,-0.4125285372449273,0.046838284247040944,-0.46367922104175313,-1.08210608516229
0.33350433062155294,0.9973680316985328,-1.015047312381726,-1.2313396564116097,-1.287958483848755,-0.16073872747377713,1.415726714003695,-0.45407320395924444,-0.6301574807323385,-1.0884819117302384,-1.0358045168799335,-0.9756054256737906,-1.3483749883679228
-0.25599737179697896,0.9973680316985328,0.9851757526982476,-0.8400819024140278,-0.6259741732922075,-0.16073872747377713,-0.9657305384018429,-0.7291809317616331,-0.7903164772546928,-0.7723101720516252,-0.9739392139583921,-0.9448898533958684,0.8854746765727108
-1.4350007766340427,-1.002638913839042,0.9851757526982476,-0.768944128959922,-0.8356025383017809,-0.5103710550680124,-1.6278918232170412,0.08085848898984475,0.1477576452333821,-0.6087730653213079,-0.571814744968373,-0.3203398837447826,-0.6213523717782488
0.33350433062155294,-1.002638913839042,-1.015047312381726,-1.6937351838632975,-1.6189506391270287,-1.5592680378507182,-0.7159679485154083,-1.0348561848753983,-1.0877546136533507,-1.568190758139169,-1.406996334409182,-1.5592012989543134,-2.2224900746490404
0.9230060330400848,0.9973680316985328,0.9851757526982476,1.2584824144820932,0.8965897409878519,0.18889360012045814,1.0730292069502152,1.731504855804177,-0.2640797743955288,0.9066707903796316,-0.13875762451758325,0.9236407935110685,-0.4726336414611662
-1.4350007766340427,0.9973680316985328,-1.015047312381726,-0.4132552616893931,-0.0743205811617512,-0.5103710550680124,-0.3209945505554655,-0.24010052677960875,-0.44711862756393367,-0.53245574884716,-0.47901679058606095,-0.5097525794586365,1.2201785728581303
0.9230060330400848,-1.002638913839042,0.9851757526982476,-0.4132552616893931,-0.30601508985654285,0.18889360012045814,-0.7392016778071697,-0.16368171350116745,-0.058161064581073355,-0.22718648295056776,-0.35528618474297813,-0.23331242895733623,0.3164780528874975
-1.4350007766340427,0.9973680316985328,-1.015047312381726,1.5430335082985163,1.9667977097209368,-1.209635710256483,0.09140414437329838,1.211856925510776,0.010478505357078467,1.08111037089197,0.8820198736878498,1.0618608687617186,0.8722492946526179
1.5125077354586167,-1.002638913839042,-1.015047312381726,-0.6622374687787633,-0.8576686819869992,-1.5592680378507182,1.380876120066053,-0.8055997450400745,-0.46999848420998425,-0.5433582226291811,-0.41715148766451954,-0.6991652751724904,-1.1385873676604548
0.33350433062155294,0.9973680316985328,-1.015047312381726,-0.6978063555058163,-0.46047809565307063,-1.5592680378507182,-0.3326114152013462,-0.24010052677960875,-0.6301574807323385,-0.6741879080134349,-0.7883433051937679,-0.6684497028945681,0.9356031403020937
-1.4350007766340427,-1.002638913839042,-1.015047312381726,1.0095002073927228,1.2165488244235165,1.237790582903164,1.4215351463266355,1.028451773642517,2.2298246000239876,1.3318672678784564,0.41803010177628935,1.5379522390695135,0.5463524467558563
-0.8454990742155108,0.9973680316985328,-1.015047312381726,-0.6622374687787633,-0.8356025383017809,-1.209635710256483,-0.04799823137726969,-0.6833296437945684,-0.8131963339007433,-0.7723101720516252,-0.07689232159604185,-0.7861927299599367,-1.0336935573067205
1.5125077354586167,-1.002638913839042,0.9851757526982476,0.04914026576229459,0.32287000517217734,-0.5103710550680124,1.2124315827007832,-0.775032219728698,0.44519578163204,-0.12906421891237743,0.17056889009012374,-0.19235833258677323,0.8221200104901136
-1.4350007766340427,0.9973680316985328,0.9851757526982476,-0.021997507691811205,0.5214652983391416,-0.8600033826622476,0.8581172110014228,0.12670977695690955,0.8112734879688497,-0.4234310110269484,-0.6027473964291438,-0.0746153055214046,1.6599794925771711
-0.25599737179697896,0.9973680316985328,-1.015047312381726,-0.16427305460002278,0.2566715741165226,1.5874229104973991,-0.018956069762568008,0.6005064192832457,0.26215692846363514,-0.11816174513035628,-0.26248823036066604,0.16087074860933265,1.3651822794786768
-0.8454990742155108,-1.002638913839042,-1.015047312381726,-0.804513015686975,-0.9238671130426539,1.237790582903164,-0.024764502085508344,0.0655747263341565,-1.0419949003612494,-0.8595299623077943,-1.0667371683407043,-0.7913119920062571,-0.9437845770035203
-1.4350007766340427,0.9973680316985328,-1.015047312381726,-0.6978063555058163,-0.6480403169774257,-0.8600033826622476,0.3644004635514942,-0.9431536089412688,-0.8131963339007433,-0.7723101720516252,-0.35528618474297813,-0.9192935431642665,0.015244546230620411
0.9230060330400848,-1.002638913839042,0.9851757526982476,-0.9823574493222395,-0.8245694664591717,0.8881582553089287,-0.0654235283460907,-0.2248167641239205,-0.12680063451922516,-0.9685547001280058,-0.8192759566545387,-0.69404601312617,0.5990014038514019
0.9230060330400848,0.9973680316985328,-1.015047312381726,-0.5555308085976046,-0.6921726043478622,-1.209635710256483,-0.7566269747759907,-0.9431536089412688,-0.6301574807323385,-0.3144062732067369,-0.9120739110368508,-0.7554771576820145,-0.7519787523566921
-0.25599737179697896,-1.002638913839042,-1.015047312381726,1.0450690941197758,0.5324983701817507,-1.5592680378507182,-0.5707571404419,-0.5152082545819975,-0.6301574807323385,1.7897711667233447,1.5316055543640346,0.780301456214098,-0.8239059365992524
-0.8454990742155108,-1.002638913839042,0.9851757526982476,-1.6937351838632975,-1.5637852799139833,-0.16073872747377713,-0.9831558353706639,-1.0807074728424633,-1.0191150437151988,-1.5572882843571478,-1.4997942887914941,-1.5694398230469542,0.5746782014505358
-0.8454990742155108,-1.002638913839042,-1.015047312381726,-1.6225974104091916,-1.4865537770157193,-1.5592680378507182,0.4631438130414799,-1.0348561848753983,-0.950475473777047,-1.5027759154470421,-1.31419838002687,-1.4824123682595078,0.6865649324945186
-0.25599737179697896,-1.002638913839042,0.9851757526982476,-1.1957707696845568,-1.111429334367009,1.237790582903164,-1.6220833908941008,-0.836167270351451,-0.4928783408560349,-1.0993843855122596,-1.0667371683407043,-1.0831099286465184,0.015244546230620411
0.9230060330400848,0.9973680316985328,-1.015047312381726,-0.5555308085976046,-0.39427966459741587,-0.16073872747377713,-1.540765338372936,-0.1789654761568557,0.05623821864917968,-0.53245574884716,-0.8192759566545387,-0.43296364876383087,0.542710564009398
-0.8454990742155108,0.9973680316985328,-1.015047312381726,-1.1602018829575038,-1.023164759626136,0.8881582553089287,1.1833894210860816,-1.0195724222197102,-0.5615179107941867,-1.1102868592942807,-1.2214004256445576,-1.1906144316192464,0.4814392589138829
1.5125077354586167,0.9973680316985328,0.9851757526982476,0.08470915248934749,0.33390307701478644,0.8881582553089287,-0.3151861182325252,1.08958682426527,0.673994348092546,-0.19447906160450432,-0.2934208818214368,0.3758797545547884,0.7435638332150385
0.9230060330400848,-1.002638913839042,-1.015047312381726,0.8316557737574584,0.3449361488573956,-0.16073872747377713,0.004277659529193336,1.3646945520676586,1.7493476104569246,1.4845019008267526,0.35616479885474794,1.6045026456716784,-0.8692654221576241
0.33350433062155294,-1.002638913839042,0.9851757526982476,-1.1602018829575038,-0.9679994004130904,1.5874229104973991,-0.9541136737559621,-0.9125860836298922,-0.46999848420998425,-1.1757017019864076,-1.1286024712622456,-1.1496603352486834,0.9476339715971455
1.5125077354586167,0.9973680316985328,0.9851757526982476,0.7605180003033525,0.6759283041356694,-1.5592680378507182,1.1659641241172607,0.37124997944792176,-0.7445567639625915,0.5686941031369761,0.6964239649232257,0.3400449202305458,-0.054684660671868744
-0.25599737179697896,0.9973680316985328,-1.015047312381726,-0.1998419413270757,-0.670106460662644,1.237790582903164,-0.042189799054329354,-1.1571262861209044,-0.9962351870691482,-0.3035037994247158,-0.7574106537329972,-0.8783394467937035,-1.6257608424144643
-1.4350007766340427,-1.002638913839042,0.9851757526982476,-1.0890641095033982,-0.9128340412000447,-1.209635710256483,-1.1399835080900529,-0.39293815333649135,-0.7674366206086422,-1.19750664955045,-0.6027473964291438,-0.9653669015811499,0.7704799807775062
1.5125077354586167,0.9973680316985328,0.9851757526982476,-0.093135281145917,0.12427471200521306,-1.209635710256483,-0.4487800616601529,0.20312859023535085,-0.6072776240862879,-0.5651631701932234,-0.6646126993506851,-0.4432021728564716,0.67957201180427
-1.4350007766340427,0.9973680316985328,0.9851757526982476,-0.44882414841644597,-0.4384119519678524,1.5874229104973991,-0.7043510838695277,-0.9737211342526453,0.33079649840178693,-0.3471136945528004,0.13963623862935304,-0.39200955239326785,-0.07308708354094542
-1.4350007766340427,-1.002638913839042,-1.015047312381726,1.5074646215714633,1.8454339194522367,-1.5592680378507182,-1.5639990676646975,-0.0566953749113496,1.4290296174122161,0.928475737943674,0.9438851766093912,0.8929252212331462,0.7370944239337369
1.5125077354586167,0.9973680316985328,0.9851757526982476,0.938362433938617,0.1794400712182587,1.5874229104973991,-0.09446568996079238,0.17256106492397433,-0.03528120793502275,0.8957683165976105,0.9438851766093912,0.6267235948244868,-1.3579107893091718
-1.4350007766340427,0.9973680316985328,0.9851757526982476,0.36926024630577065,0.49939915465392337,0.8881582553089287,0.45152694839559926,0.9520329603640757,-0.6072776240862879,0.4487668915347434,0.17056889009012374,0.42195311297167176,0.400428374414824
1.5125077354586167,0.9973680316985328,0.9851757526982476,0.7249491135762997,0.5435314420243599,-1.209635710256483,0.5793124595002866,1.4411133653461,-0.46999848420998425,0.045375361599960945,-0.13875762451758325,0.3758797545547884,-0.2684119550076468
-0.25599737179697896,-1.002638913839042,0.9851757526982476,-1.2669085431386626,-1.1224624062096182,-1.209635710256483,0.07397884740447737,-0.4693569666149327,-0.8360761905467939,-1.0884819117302384,-0.88114125957608,-1.0012017359053924,0.5746782014505358
-0.25599737179697896,0.9973680316985328,0.9851757526982476,0.22698469939755908,-0.008122150106096446,1.237790582903164,-1.569807499987638,-0.24010052677960875,-0.2640797743955288,0.15440009942017244,0.3870974503155186,-0.002945636872919363,-0.573632985579817
-1.4350007766340427,-1.002638913839042,-1.015047312381726,0.33369135957871776,0.5986968012374054,0.18889360012045814,-1.5175316090811748,-0.6221945931718154,1.314630334181963,0.21981494211229932,1.0057504795309327,0.3554027063695069,0.7425082980165099
-0.25599737179697896,-1.002638913839042,0.9851757526982476,0.6893802268492467,0.9517551002008975,-0.16073872747377713,0.5154197039479429,0.1419935396125978,0.10199793194128089,0.0562778353819821,0.8820198736878498,0.24277894135045863,0.6865649324945186
-1.4350007766340427,0.9973680316985328,0.9851757526982476,0.582673566668088,0.04704320910694919,0.8881582553089287,0.9742858574602296,-1.0959912354981514,-0.7216769073165409,1.1792326349301603,-0.35528618474297813,-0.033661209150841614,-1.1119725202572683
-1.4350007766340427,-1.002638913839042,-1.015047312381726,1.1873446410279873,0.7862590225617606,0.5385259277146934,-1.331661774747084,0.12670977695690955,-0.2869596310415794,0.7758411049953778,1.284144342677869,0.5550539261760015,-0.5641688823900062
0.33350433062155294,0.9973680316985328,0.9851757526982476,-0.768944128959922,-1.0341978314687452,0.18889360012045814,-1.43621355656001,0.1419935396125978,-0.538638054148136,-0.5542606964112022,-0.571814744968373,-0.4278443867175105,-1.6630564194291253
-0.25599737179697896,0.9973680316985328,-1.015047312381726,-0.804513015686975,-0.46047809565307063,0.8881582553089287,-0.43716319701427225,0.11142601430122129,-0.7216769073165409,-1.0230670690381116,-0.7883433051937679,-0.735000109496733,1.5736668714860982
-0.8454990742155108,0.9973680316985328,0.9851757526982476,0.6893802268492467,0.5655975857095781,1.237790582903164,0.7303316998967354,0.6310739445946222,1.8637468936871775,0.20891246833027818,1.2532116912170983,0.9338793176037092,-0.1525855503353543
1.5125077354586167,0.9973680316985328,0.9851757526982476,-0.5199619218705518,-0.2949820180139337,0.18889360012045814,1.1311135301796187,0.4782363180377396,-0.5157581975020855,-0.44523595859099074,-0.045959670135271156,-0.17188128440149175,0.8077755577921671
1.5125077354586167,0.9973680316985328,-1.015047312381726,-0.804513015686975,-0.8797348256722174,0.8881582553089287,-1.0238148616312461,-1.004288659564022,0.010478505357078467,-0.9903596476920481,-0.5408820935076023,-0.8885779708863443,-0.7040272961949845
-0.8454990742155108,0.9973680316985328,-1.015047312381726,1.2584824144820932,1.2717141836365622,-0.16073872747377713,0.7826075908031984,0.6616414699059987,0.9485526278451534,0.6014015244830395,1.9337300233540535,1.0362645585301167,0.19088069379966388
0.9230060330400848,0.9973680316985328,0.9851757526982476,-0.9112196758681337,-0.7473379635609079,0.18889360012045814,0.9336268311996472,-0.1789654761568557,-0.8360761905467939,-0.7396027507055617,-1.0358045168799335,-0.7657156817746552,0.6194328938681286
0.9230060330400848,0.9973680316985328,-1.015047312381726,1.4718957348444104,1.6689047699704906,-0.16073872747377713,0.03912825346683536,2.5262605138999668,2.664541876298949,1.5717216910829217,1.2222790397563275,2.3826304767123756,0.5077893948481548
-1.4350007766340427,0.9973680316985328,0.9851757526982476,1.5430335082985163,2.30882293684182,-0.16073872747377713,0.08559571205035804,2.0983151595406953,-0.2640797743955288,1.3318672678784564,1.284144342677869,1.4816403565599894,1.425731528008492
0.33350433062155294,0.9973680316985328,0.9851757526982476,0.9739313206656699,0.5324983701817507,0.5385259277146934,0.7361401322196757,-0.4387894413035562,0.5138353515701918,0.23071741589432046,1.1294810853740154,0.26325598953574014,-0.7163225413646529
-0.8454990742155108,0.9973680316985328,0.9851757526982476,-0.1287041678729699,-0.041221365633923826,-0.8600033826622476,0.3527835989056135,0.15727730226828607,0.23927707181758454,-0.172674114040462,0.44896275323706003,0.09943960405348813,0.26520426452036994
-0.25599737179697896,0.9973680316985328,0.9851757526982476,-0.2709797147811815,-0.3280812335417611,0.5385259277146934,0.689672673636153,-0.3623706280251148,-0.538638054148136,-0.12906421891237743,0.23243419301166515,-0.2640280012352585,-0.2579672388767798
0.9230060330400848,0.9973680316985328,0.9851757526982476,-0.44882414841644597,-0.12948594037479683,-0.8600033826622476,0.6432052150526303,0.31011492882516867,0.5367152082162424,-0.07455185000227169,-0.571814744968373,0.09432034200716777,1.1635557332609725
-0.8454990742155108,-1.002638913839042,0.9851757526982476,1.4363268481173577,1.790268560239191,-1.209635710256483,-1.7208267403840867,1.0131680109868288,2.6874217329449994,1.6371365337750485,1.4388075999817225,1.9474932027751437,0.7714021241652314
0.9230060330400848,0.9973680316985328,-1.015047312381726,1.0806379808468285,0.42216765175565946,-0.8600033826622476,-1.3084280454553228,-0.5152082545819975,2.1840648867318864,0.42696194397070114,2.1502585835794483,0.8724481730478648,-1.0829029992010646
-0.8454990742155108,0.9973680316985328,0.9851757526982476,-0.5555308085976046,-0.8797348256722174,-1.5592680378507182,1.5377037927854422,-0.5152082545819975,-0.40135891427183246,-0.3580161683348215,-0.23155557889989536,-0.4687984830880735,-1.5671535071057114
0.33350433062155294,0.9973680316985328,0.9851757526982476,0.5471046799410352,0.0911754964773857,-0.16073872747377713,-0.5242896818583773,-0.9584373715969571,-0.03528120793502275,-0.20538153538652545,0.41803010177628935,-0.35617471806902523,-0.951049949149233
1.5125077354586167,-1.002638913839042,-1.015047312381726,-0.8400819024140278,-0.758371035403517,-0.5103710550680124,1.3518339584513515,-0.4387894413035562,-0.8360761905467939,-0.9140423312179001,-0.5099494420468317,-0.8476238745157813,0.13956313627949027
-0.25599737179697896,-1.002638913839042,0.9851757526982476,0.8316557737574584,-0.030188293791314696,1.5874229104973991,0.15529689992564208,1.2882757387892174,1.1773511943056594,0.41605947018868,1.6553361602071173,1.1642461096881263,-1.6403766766499392
-0.8454990742155108,0.9973680316985328,0.9851757526982476,1.4007579613903047,2.0219630689339825,-1.5592680378507182,0.8581172110014228,0.0655747263341565,1.1087116243675075,1.1465252135840969,2.026527977736366,1.1437690615028446,1.2273507992071035
-0.25599737179697896,0.9973680316985328,0.9851757526982476,-1.0534952227763452,-0.7804371790887352,-1.209635710256483,-0.04799823137726969,-0.836167270351451,-0.5615179107941867,-0.7941151196156675,-0.6955453508114559,-0.8936972329326646,1.453788231081831
-1.4350007766340427,-1.002638913839042,0.9851757526982476,-1.5514596369550857,-1.453454561487892,1.237790582903164,0.2888908433532698,-1.0807074728424633,-0.8360761905467939,-1.350141282498746,-1.3760636829484112,-1.4107426996110224,-0.22451273457791457
-0.8454990742155108,0.9973680316985328,-1.015047312381726,-1.0890641095033982,-1.1224624062096182,-0.8600033826622476,1.6015965483377859,-1.065423710186775,-0.46999848420998425,-1.0230670690381116,-1.0667371683407043,-1.1189447629707612,-0.8239059365992524
-1.4350007766340427,0.9973680316985328,-1.015047312381726,-0.34211748823528726,0.02497706542173093,0.8881582553089287,-1.7208267403840867,-0.6833296437945684,0.05623821864917968,0.11079020429208784,-0.571814744968373,-0.25890873918893814,1.2842038129489644
-0.25599737179697896,0.9973680316985328,-1.015047312381726,-1.2669085431386626,-1.3100246275339733,-1.209635710256483,0.9452436958455278,-1.0959912354981514,-0.8589560471928446,-1.0666769641661962,-1.31419838002687,-1.2776418864066927,-1.3273962262971757
1.5125077354586167,0.9973680316985328,0.9851757526982476,0.7249491135762997,0.6207629449226237,-0.8600033826622476,-0.9192630798183201,-0.6986134064502566,0.4909554949241412,1.4190870581346255,0.6654913134624549,0.6523199050560886,-0.10294566261865729
0.9230060330400848,0.9973680316985328,0.9851757526982476,-1.0179263360492923,-1.111429334367009,-0.8600033826622476,-1.6975930110923252,-0.6527621184831919,-0.538638054148136,-0.9358472787819424,-0.571814744968373,-0.8732201847473832,-1.1290515667192058
-1.4350007766340427,0.9973680316985328,0.9851757526982476,-0.9112196758681337,-1.0783301188391816,-0.8600033826622476,-0.7972860010365731,-0.8514510330071392,-0.3327193443336806,-0.761407698269604,-0.9739392139583921,-0.8783394467937035,-1.3945282649235657
